id,title,price
41294,Sticker | denis (Foil) | Krakow 2017,27.01
40312,Sticker | HellRaisers | Katowice 2014,374.85
43196,Shadow Daggers | Marble Fade (Minimal Wear),179.97
42816,Gut | Damascus Steel (Minimal Wear),101.75
34522,Dual Berettas | Cobra Strike (Field-Tested),33.96
43211,Shadow Daggers | Scorched (Well-Worn),73.32
39541,StatTrak™ SSG 08 | Big Iron (Factory New),47.14
42376,Bayonet | Case Hardened (Factory New),685
768486,Sticker | FURIA (Holo) | Katowice 2019,17.88
43826,StatTrak™ M9 Bayonet | Safari Mesh (Field-Tested),314.59
39815,StatTrak™ XM1014 | Tranquility (Field-Tested),11.58
911748,Sticker | INS (Holo) | Rio 2022,11.95
39454,StatTrak™ SCAR-20 | Cardiac (Factory New),49.28
872011,StatTrak™ Bowie | Bright Water (Minimal Wear),115.77
43270,StatTrak™ Bayonet | Black Laminate (Minimal Wear),295.87
42297,XM1014 | Red Leather (Factory New),38.5
871910,StatTrak™ Shadow Daggers | Autotronic (Field-Tested),102.07
43769,StatTrak™ Karambit | Ultraviolet (Minimal Wear),636.76
35386,MAC-10 | Graven (Factory New),41.29
777390,StatTrak™ Nomad | Blue Steel (Well-Worn),227.69
43265,StatTrak™ Bayonet,500.4
43573,StatTrak™ Flip | Urban Masked (Minimal Wear),167.23
761587,Souvenir P250 | Vino Primo (Factory New),47.6
756409,Karambit | Urban Masked (Factory New),771.83
44228,StatTrak™ Bayonet | Boreal Forest (Field-Tested),171.48
761382,Souvenir Dual Berettas | Twin Turbo (Minimal Wear),37.05
877229,Souvenir SSG 08 | Death Strike (Minimal Wear),93.74
770032,Navaja | Doppler (Minimal Wear),185.88
43789,StatTrak™ M9 Bayonet | Bright Water (Factory New),571.67
43152,Moto | Cool Mint (Minimal Wear),553.14
836079,Broken Fang | Jade (Battle-Scarred),74.61
42846,Gut | Rust Coat (Well-Worn),82.2
41377,Sticker | felps (Foil) | Krakow 2017,18.32
41598,Sticker | kennyS | Atlanta 2017,10.03
775909,UMP-45 | Day Lily (Field-Tested),60.84
871676,SG 553 | Desert Blossom (Well-Worn),10.27
43312,StatTrak™ Bayonet | Rust Coat (Battle-Scarred),198.3
39329,StatTrak™ P90 | Desert Warfare (Factory New),10.03
37646,Souvenir G3SG1 | Jungle Dashed (Minimal Wear),11.64
42806,Gut | Case Hardened (Minimal Wear),144.85
871994,StatTrak™ Bowie | Lore (Well-Worn),182.92
43529,StatTrak™ Flip | Doppler (Minimal Wear),450.24
759412,StatTrak™ Desert Eagle | Code Red (Minimal Wear),59.95
760940,Sticker | coldzera (Gold) | London 2018,119.63
43403,StatTrak™ Butterfly | Crimson Web (Field-Tested),758.65
38745,StatTrak™ Glock-18 | Water Elemental (Well-Worn),15.56
38847,StatTrak™ M4A4 | Bullet Rain (Factory New),134.94
929138,Souvenir AWP | Black Nile (Well-Worn),10.93
763878,Talon | Night Stripe (Factory New),456.41
42562,Butterfly | Forest DDPAT (Well-Worn),459.11
835753,USP-S | Target Acquired (Factory New),150.44
43021,Karambit | Night (Minimal Wear),538.61
43146,Moto | Boom! (Battle-Scarred),65.86
776832,Nomad | Fade (Minimal Wear),900.47
37864,Souvenir P2000 | Amber Fade (Minimal Wear),18.52
776705,StatTrak™ MAC-10 | Stalker (Battle-Scarred),21.87
38199,StatTrak™ AK-47 | Neon Revolution (Battle-Scarred),28.94
43868,StatTrak™ Shadow Daggers | Fade (Factory New),302.3
872161,StatTrak™ Falchion | Autotronic (Battle-Scarred),151.79
759366,StatTrak™ AK-47 | Neon Rider (Battle-Scarred),37.95
776386,StatTrak™ SG 553 | Colony IV (Battle-Scarred),28.17
38823,StatTrak™ M4A1-S | Golden Coil (Well-Worn),71.27
760276,StatTrak™ Ursus | Safari Mesh (Battle-Scarred),95.12
38900,StatTrak™ M4A4 | Zirka (Field-Tested),38.24
835549,P2000 | Dispatch (Battle-Scarred),13.22
40578,Sticker | Natus Vincere (Holo) | MLG Columbus 2016,14.01
760034,Navaja | Case Hardened (Factory New),204.47
776044,Skeleton | Night Stripe (Well-Worn),256.51
839130,Specialist | Field Agent (Factory New),1550.03
42450,Bloodhound | Charred (Battle-Scarred),68.05
43187,Shadow Daggers | Doppler (Minimal Wear),237.85
761041,Sticker | paz (Gold) | London 2018,242.87
43416,StatTrak™ Butterfly | Forest DDPAT (Minimal Wear),533.34
39235,StatTrak™ P2000 | Woodsman (Battle-Scarred),12.84
38861,StatTrak™ M4A4 | Desolate Space (Battle-Scarred),10.68
772434,Sticker | jks (Gold) | Berlin 2019,12.98
769601,Navaja | Marble Fade (Minimal Wear),155.46
760925,Sticker | BnTeT (Gold) | London 2018,385.92
774326,StatTrak™ Classic | Boreal Forest (Minimal Wear),116.93
36246,PP-Bizon | Forest Leaves (Factory New),28.28
34742,Five-SeveN | Hyper Beast (Battle-Scarred),16.07
876983,Souvenir Galil AR | CAUTION! (Factory New),32.54
871622,XM1014 | Elegant Vines (Field-Tested),45.22
38556,StatTrak™ Five-SeveN | Case Hardened (Well-Worn),17.37
769564,StatTrak™ Ursus | Rust Coat (Battle-Scarred),99.05
776879,StatTrak™ Skeleton,708.8
759847,StatTrak™ Talon | Fade (Factory New),1164.18
43525,StatTrak™ Flip | Damascus Steel (Field-Tested),180.09
42792,Gut | Blue Steel (Field-Tested),91.33
835820,StatTrak™ M4A4 | Cyber Security (Battle-Scarred),18.36
43800,StatTrak™ M9 Bayonet | Damascus Steel (Field-Tested),460.53
43331,StatTrak™ Bayonet | Ultraviolet (Well-Worn),205.82
776771,StatTrak™ Paracord | Forest DDPAT (Field-Tested),90.3
41172,Sticker | autimatic (Foil) | Boston 2018,11.31
871609,Nova | Quick Sand (Minimal Wear),15.82
836062,Hand Wraps | Desert Shamagh (Well-Worn),48.24
775264,P90 | Sunset Lily (Minimal Wear),12.16
871819,StatTrak™ MAC-10 | Toybox (Factory New),27.01
40645,Sticker | OpTic Gaming (Holo) | Cologne 2016,21.41
40619,Sticker | Ninjas in Pyjamas (Holo) | Cologne 2014,21.78
871096,Operation Riptide Premium Pass,25.08
42540,Butterfly | Boreal Forest (Well-Worn),482.4
836402,Sealed Graffiti | Recoil Galil AR (Wire Blue),77.18
872087,StatTrak™ Falchion | Black Laminate (Minimal Wear),131.15
38806,StatTrak™ M4A1-S | Cyrex (Well-Worn),37.24
41451,Sticker | freakazoid (Foil) | MLG Columbus 2016,20.58
41327,Sticker | device | Atlanta 2017,10.86
41160,Sticker | apEX (Foil) | MLG Columbus 2016,10.89
39857,Sticker | Astralis (Foil) | Boston 2018,40.97
776848,Skeleton | Scorched (Well-Worn),211.61
769599,StatTrak™ Ursus | Tiger Tooth (Factory New),308.03
762868,StatTrak™ Navaja | Stained (Battle-Scarred),83.55
759397,StatTrak™ Ursus | Stained (Field-Tested),137.26
38252,StatTrak™ AUG | Chameleon (Well-Worn),10.47
761249,StatTrak™ Navaja | Case Hardened (Battle-Scarred),117.05
759445,Navaja | Safari Mesh (Well-Worn),69.85
775115,P90 | Baroque Red (Minimal Wear),18.59
40915,Sticker | Team EnVyUs (Foil) | MLG Columbus 2016,15.82
835821,MAC-10 | Gold Brick (Minimal Wear),41.2
871480,SSG 08 | Death Strike (Minimal Wear),405.21
38844,StatTrak™ M4A4 | Asiimov (Field-Tested),359.4
871299,Nova | Quick Sand (Field-Tested),15.69
37743,Souvenir MAC-10 | Amber Fade (Factory New),21.74
761935,Souvenir MAG-7 | Core Breach (Factory New),27.57
39635,StatTrak™ Tec-9 | Cut Out (Factory New),12.66
776672,Skeleton | Fade (Minimal Wear),1478.06
775111,UMP-45 | Day Lily (Factory New),65.61
777056,StatTrak™ Survival | Night Stripe (Battle-Scarred),107.99
872102,StatTrak™ Butterfly | Black Laminate (Minimal Wear),856.09
43399,StatTrak™ Butterfly | Case Hardened (Field-Tested),769.84
45670,StatTrak™ M9 Bayonet | Crimson Web (Battle-Scarred),514.49
43202,Shadow Daggers | Rust Coat (Well-Worn),68.56
776652,Survival | Blue Steel (Battle-Scarred),102.91
38813,StatTrak™ M4A1-S | Decimator (Well-Worn),30.62
38543,StatTrak™ FAMAS | Valence (Factory New),12.27
872051,StatTrak™ Huntsman | Gamma Doppler (Factory New),420.65
34505,Dual Berettas | Black Limba (Factory New),17.52
761640,Souvenir M4A1-S | Control Panel (Minimal Wear),124.2
871890,Glock-18 | Pink DDPAT (Factory New),59.43
872120,M4A1-S | Imminent Danger (Minimal Wear),1036.31
762308,StatTrak™ Talon | Crimson Web (Minimal Wear),668.92
776839,Nomad | Urban Masked (Minimal Wear),164.66
776869,Survival | Urban Masked (Battle-Scarred),75.9
35019,Glock-18 | Dragon Tattoo (Minimal Wear),60.46
759676,StatTrak™ Talon | Urban Masked (Field-Tested),225.89
43513,StatTrak™ Flip | Bright Water (Field-Tested),172.25
34760,Five-SeveN | Neon Kimono (Factory New),210.45
39748,StatTrak™ USP-S | Neo-Noir (Battle-Scarred),30.15
776030,G3SG1 | Violet Murano (Factory New),19.46
777181,StatTrak™ Skeleton | Urban Masked (Field-Tested),242.87
756412,Karambit | Safari Mesh (Factory New),540.28
37541,Souvenir AWP | Pink DDPAT (Battle-Scarred),17.37
42857,Gut | Slaughter (Field-Tested),124.78
872148,StatTrak™ Bowie | Black Laminate (Field-Tested),128.51
769631,StatTrak™ Navaja | Damascus Steel (Field-Tested),75.6
43206,Shadow Daggers | Safari Mesh (Minimal Wear),72.04
42862,Gut | Stained (Minimal Wear),89.45
39543,StatTrak™ SSG 08 | Big Iron (Minimal Wear),23.27
34076,AWP | Dragon Lore (Minimal Wear),7962.68
769501,Talon | Doppler (Minimal Wear),836.02
761046,StatTrak™ Stiletto | Boreal Forest (Minimal Wear),174.82
42623,Falchion | Case Hardened (Factory New),315.68
38268,StatTrak™ AUG | Torque (Battle-Scarred),12.47
35538,MLG Columbus 2016 Cobblestone Souvenir Package,2058.22
45408,Hand Wraps | Duct Tape (Well-Worn),47.6
773827,StatTrak™ Classic | Night Stripe (Minimal Wear),135.07
777187,Paracord | Night Stripe (Well-Worn),89.53
775880,MP7 | Teal Blossom (Factory New),61.75
871551,MP9 | Music Box (Well-Worn),10.55
43578,StatTrak™ Gut | Autotronic (Field-Tested),159.45
759372,StatTrak™ M4A1-S | Nightmare (Factory New),91.33
41284,Sticker | compLexity Gaming | Katowice 2014,334.01
773846,Classic | Stained (Well-Worn),131.84
38156,StatTrak™ AK-47 | Aquamarine Revenge (Well-Worn),41.16
776863,Survival | Forest DDPAT (Minimal Wear),84.64
755862,StatTrak™ Butterfly | Doppler (Minimal Wear),1698.03
34279,CZ75-Auto | Chalice (Factory New),327.83
777163,StatTrak™ Paracord | Stained (Well-Worn),126
42847,Gut | Safari Mesh (Battle-Scarred),69.21
43050,Karambit | Urban Masked (Minimal Wear),436.97
777151,StatTrak™ Survival | Crimson Web (Battle-Scarred),154.37
43575,StatTrak™ Gut,128
775077,SSG 08 | Sea Calico (Factory New),218.56
43047,Karambit | Ultraviolet (Well-Worn),450.11
42351,Bayonet | Autotronic (Factory New),785.98
777196,StatTrak™ Skeleton | Case Hardened (Well-Worn),383.22
44013,StatTrak™ M9 Bayonet | Boreal Forest (Field-Tested),317.74
43456,StatTrak™ Falchion | Case Hardened (Well-Worn),195.79
37610,Souvenir FAMAS | Styx (Minimal Wear),21.55
43915,StatTrak™ CZ75-Auto | Crimson Web (Factory New),40.83
39553,StatTrak™ SSG 08 | Death's Head (Minimal Wear),12.62
43744,StatTrak™ Karambit | Lore (Field-Tested),676.56
42630,Falchion | Crimson Web (Well-Worn),151.41
43777,StatTrak™ M9 Bayonet | Autotronic (Field-Tested),791
35096,Krakow 2017 Challengers (Holo-Foil),20.26
773881,StatTrak™ Classic,348.61
39214,StatTrak™ P2000 | Ocean Foam (Factory New),294.44
39551,StatTrak™ SSG 08 | Death's Head (Factory New),19.72
769621,StatTrak™ Talon | Ultraviolet (Field-Tested),259.85
43508,StatTrak™ Flip | Blue Steel (Well-Worn),169.74
36103,P250 | Whiteout (Well-Worn),19.81
872173,Falchion | Bright Water (Battle-Scarred),95.19
42869,Gut | Ultraviolet (Well-Worn),78.15
871782,SSG 08 | Death Strike (Factory New),437.37
39552,StatTrak™ SSG 08 | Death's Head (Field-Tested),10.47
769578,StatTrak™ Navaja | Marble Fade (Factory New),183.82
40202,Sticker | G2 Esports (Foil) | Krakow 2017,26.76
837536,Sport | Slingshot (Factory New),8964.58
42882,Hand Wraps | Slaughter (Battle-Scarred),125.94
877209,Souvenir SSG 08 | Death Strike (Field-Tested),66.76
872463,StatTrak™ Falchion | Bright Water (Minimal Wear),115.2
38892,StatTrak™ M4A4 | The Battlestar (Factory New),43.94
38069,Souvenir Tec-9 | Toxic (Factory New),42.39
38195,StatTrak™ AK-47 | Jaguar (Factory New),421.55
39985,Sticker | Counter Logic Gaming (Holo) | MLG Columbus 2016,30.17
36131,P90 | Death Grip (Factory New),10.03
41465,Sticker | gla1ve (Foil) | Cologne 2016,15.31
41319,Sticker | device (Foil) | Boston 2018,22.38
33875,AK-47 | Blue Laminate (Well-Worn),10.29
776341,MP9 | Wild Lily (Minimal Wear),1646.45
41466,Sticker | gla1ve (Foil) | Krakow 2017,10.17
43839,StatTrak™ M9 Bayonet | Tiger Tooth (Factory New),860.53
33927,AK-47 | Jet Set (Minimal Wear),281.72
775730,SSG 08 | Orange Filigree (Factory New),20
871878,StatTrak™ FAMAS | ZX Spectron (Factory New),18.65
35889,Operation Phoenix Pass,98.75
877218,Souvenir SG 553 | Hazard Pay (Field-Tested),68.95
877216,Souvenir AK-47 | Gold Arabesque (Minimal Wear),3447.52
762750,Stiletto | Fade (Minimal Wear),778.26
872067,Bowie | Black Laminate (Battle-Scarred),114.23
759322,Hand Wraps | Cobalt Skulls (Factory New),1928.36
755872,Hand Wraps | Arboreal (Factory New),248.92
42629,Falchion | Crimson Web (Minimal Wear),223.7
776779,Paracord | Stained (Well-Worn),106.77
43895,StatTrak™ Shadow Daggers | Ultraviolet (Minimal Wear),126.07
41979,Tec-9 | Brass (Minimal Wear),10.92
40944,Sticker | Team Liquid (Holo) | Cologne 2016,24.96
35189,M4A1-S | Cyrex (Battle-Scarred),13.87
41912,Sticker | tarik (Foil) | Cologne 2015,12.48
42828,Gut | Freehand (Factory New),106.77
43774,StatTrak™ M9 Bayonet,938.42
776466,StatTrak™ Tec-9 | Decimator (Factory New),91.33
42993,Karambit | Damascus Steel (Battle-Scarred),511.34
871848,Five-SeveN | Fall Hazard (Factory New),240.43
777048,StatTrak™ Paracord | Safari Mesh (Field-Tested),83.42
38393,StatTrak™ CZ75-Auto | Yellow Jacket (Factory New),27.91
39069,StatTrak™ MP9 | Hypnotic (Factory New),27
872092,Huntsman | Autotronic (Factory New),303.46
835945,AK-47 | Panthera onca (Well-Worn),122.39
835560,FAMAS | Prime Conspiracy (Field-Tested),54.03
773820,StatTrak™ MP9 | Hydra (Factory New),26.37
775983,AUG | Flame Jörmungandr (Minimal Wear),241.31
40977,Sticker | Titan (Foil) | Cluj-Napoca 2015,135.07
871841,StatTrak™ USP-S | Black Lotus (Factory New),25.07
41730,Sticker | olofmeister (Foil) | Krakow 2017,17.52
37866,Souvenir P2000 | Chainmail (Factory New),10.33
37621,Souvenir Five-SeveN | Forest Night (Factory New),12.86
760735,Sticker | autimatic (Foil) | London 2018,12.76
42414,Bayonet | Night (Well-Worn),178.68
42815,Gut | Damascus Steel (Field-Tested),91.33
40569,Sticker | Natus Vincere (Foil) | Krakow 2017,15.95
43870,StatTrak™ Shadow Daggers | Forest DDPAT (Field-Tested),82.33
43435,StatTrak™ Butterfly | Tiger Tooth (Factory New),1319.71
768936,Ursus | Crimson Web (Factory New),1659.18
38237,StatTrak™ AK-47 | Wasteland Rebel (Well-Worn),90.05
42285,XM1014 | Heaven Guard (Well-Worn),13.07
39266,StatTrak™ P250 | Muertos (Well-Worn),10.93
38022,Souvenir Sawed-Off | Amber Fade (Well-Worn),127.35
871964,StatTrak™ Bowie | Lore (Field-Tested),198.04
776775,Skeleton | Safari Mesh (Battle-Scarred),196.69
769832,Ursus | Marble Fade (Minimal Wear),369.84
760347,Talon | Forest DDPAT (Battle-Scarred),205.76
43546,StatTrak™ Flip | Night (Battle-Scarred),141.44
759449,StatTrak™ Stiletto | Blue Steel (Well-Worn),199.39
34743,Five-SeveN | Hyper Beast (Factory New),73.38
772455,Sticker | Lucky (Gold) | Berlin 2019,21.21
43400,StatTrak™ Butterfly | Case Hardened (Minimal Wear),887.61
34907,Galil AR | Chatterbox (Field-Tested),50.49
774883,MP7 | Teal Blossom (Field-Tested),61.03
43064,M9 Bayonet | Blue Steel (Factory New),738.39
837430,Sport | Scarlet Shamagh (Factory New),1453.3
769833,StatTrak™ Talon | Damascus Steel (Minimal Wear),385.79
43348,StatTrak™ Bowie | Damascus Steel (Field-Tested),129.93
34998,Glock-18 | Brass (Factory New),64.19
42791,Gut | Blue Steel (Factory New),217.14
760956,Sticker | North (Foil) | London 2018,12.77
43424,StatTrak™ Butterfly | Safari Mesh (Battle-Scarred),475.72
877222,Souvenir AK-47 | Gold Arabesque (Factory New),7961.2
43531,StatTrak™ Flip | Fade (Minimal Wear),675.35
43531,StatTrak™ Flip | Fade (Minimal Wear),675.35
777533,Skeleton | Safari Mesh (Factory New),379.48
43568,StatTrak™ Flip | Ultraviolet (Field-Tested),164.16
768690,Sticker | aumaN (Gold) | Katowice 2019,89.79
41872,Sticker | shroud (Foil) | Krakow 2017,36.52
40051,Sticker | ESL One Cologne 2014 (Red),48.52
40053,Sticker | ESL Skull (Foil) | Katowice 2014,485.87
873071,StatTrak™ Butterfly | Freehand (Well-Worn),694.65
755965,Souvenir CZ75-Auto | Nitro (Factory New),25.73
34111,AWP | Oni Taiji (Well-Worn),173.53
922127,StatTrak™ AWP | Duality (Well-Worn),15.18
755611,Hydra | Rattler (Well-Worn),46.31
37681,Souvenir Galil AR | VariCamo (Minimal Wear),70.75
760272,StatTrak™ Talon | Boreal Forest (Field-Tested),210.9
39341,StatTrak™ P90 | Emerald Dragon (Minimal Wear),197.72
34287,CZ75-Auto | Emerald (Minimal Wear),22.38
762507,Stiletto | Boreal Forest (Factory New),235.34
42706,Flip | Case Hardened (Battle-Scarred),194.12
775491,StatTrak™ AWP | Containment Breach (Field-Tested),144.65
775673,MAG-7 | Chainmail (Field-Tested),16.53
775566,StatTrak™ SG 553 | Colony IV (Well-Worn),11.44
39439,StatTrak™ R8 Revolver | Reboot (Factory New),10.02
40335,Sticker | Howling Dawn,898.8
43394,StatTrak™ Butterfly | Blue Steel (Well-Worn),668.54
42620,Falchion | Boreal Forest (Minimal Wear),94.42
41457,Sticker | friberg (Foil) | Cologne 2016,10.23
39885,Sticker | B1ad3 (Gold) | Boston 2018,118.15
43702,StatTrak™ Karambit | Autotronic (Battle-Scarred),668.92
769526,Navaja | Ultraviolet (Battle-Scarred),70.62
769604,StatTrak™ Stiletto | Ultraviolet (Field-Tested),182.6
43786,StatTrak™ M9 Bayonet | Blue Steel (Well-Worn),470.17
760516,Sticker | Team Spirit (Foil) | London 2018,12.06
40985,Sticker | Titan | Cologne 2015,26.37
759883,Talon | Forest DDPAT (Well-Worn),205.69
39425,StatTrak™ R8 Revolver | Crimson Web (Factory New),18.52
38391,StatTrak™ CZ75-Auto | Xiangliu (Well-Worn),11.51
38169,StatTrak™ AK-47 | Cartel (Well-Worn),25.92
42528,Bowie | Urban Masked (Minimal Wear),94.94
39816,StatTrak™ XM1014 | Tranquility (Minimal Wear),22.51
43512,StatTrak™ Flip | Bright Water (Factory New),221.13
762240,StatTrak™ Ursus | Case Hardened (Minimal Wear),212.25
761479,StatTrak™ Ursus | Case Hardened (Field-Tested),177.52
41360,Sticker | electronic (Foil) | Krakow 2017,61.75
777535,StatTrak™ Nomad | Scorched (Battle-Scarred),113.14
43806,StatTrak™ M9 Bayonet | Forest DDPAT (Field-Tested),326.74
34679,FAMAS | Spitfire (Factory New),212.25
768651,Sticker | Zeus (Gold) | Katowice 2019,43.74
42413,Bayonet | Night (Minimal Wear),270.14
42852,Gut | Scorched (Battle-Scarred),71.14
759679,Stiletto | Forest DDPAT (Minimal Wear),140.15
761473,Souvenir SSG 08 | Hand Brake (Factory New),23.67
761032,Sticker | cadiaN (Gold) | London 2018,154.37
40987,Sticker | Titan | Katowice 2015,53.68
33902,AK-47 | First Class (Minimal Wear),82.33
777106,Skeleton | Forest DDPAT (Well-Worn),195.89
39757,StatTrak™ USP-S | Overgrowth (Factory New),228.98
40594,Sticker | NiKo (Foil) | Boston 2018,30.74
40563,Sticker | Natus Vincere (Foil) | Boston 2018,17.17
43599,StatTrak™ Gut | Crimson Web (Battle-Scarred),105.48
835854,Sealed Graffiti | Recoil SG 553 (Brick Red),12.74
773878,StatTrak™ Classic | Urban Masked (Minimal Wear),111.59
42759,Flip | Scorched (Well-Worn),120.66
43086,M9 Bayonet | Damascus Steel (Battle-Scarred),436.73
34498,DreamHack Cluj-Napoca 2015 Legends (Foil),15.84
835857,USP-S | Ancient Visions (Field-Tested),30.74
34681,FAMAS | Spitfire (Minimal Wear),41.54
871455,USP-S | Orange Anolis (Field-Tested),67.97
43766,StatTrak™ Karambit | Tiger Tooth (Factory New),968.65
759824,Ursus | Blue Steel (Factory New),230.2
871900,StatTrak™ Butterfly | Black Laminate (Battle-Scarred),720.25
759506,StatTrak™ Navaja | Blue Steel (Minimal Wear),92.36
35929,P2000 | Grassland Leaves (Factory New),80.4
42277,XM1014 | Grassland (Factory New),28.3
759705,Navaja | Night Stripe (Battle-Scarred),65.61
39952,Sticker | Cloud9 (Foil) | Cluj-Napoca 2015,24.31
39894,Sticker | BIG (Foil) | Boston 2018,21.6
37715,Souvenir M4A1-S | Knight (Minimal Wear),1074.13
43269,StatTrak™ Bayonet | Black Laminate (Field-Tested),257.15
871944,Huntsman | Autotronic (Battle-Scarred),164.66
39268,StatTrak™ P250 | Red Rock (Factory New),21.35
43818,StatTrak™ M9 Bayonet | Marble Fade (Factory New),1151.32
43805,StatTrak™ M9 Bayonet | Fade (Factory New),1592.16
43704,StatTrak™ Karambit | Autotronic (Minimal Wear),1022.61
42510,Bowie | Scorched (Minimal Wear),99.95
43164,Shadow Daggers | Blue Steel (Factory New),127.35
759734,StatTrak™ Navaja | Scorched (Field-Tested),76.28
43834,StatTrak™ M9 Bayonet | Slaughter (Minimal Wear),752.54
38395,StatTrak™ CZ75-Auto | Yellow Jacket (Minimal Wear),13.19
769579,StatTrak™ Talon | Damascus Steel (Field-Tested),334.45
777586,StatTrak™ Skeleton | Crimson Web (Minimal Wear),932.63
43445,StatTrak™ Falchion | Blue Steel (Field-Tested),192.96
42855,Gut | Scorched (Well-Worn),71.84
43414,StatTrak™ Butterfly | Forest DDPAT (Battle-Scarred),473.39
900663,StatTrak™ AWP | Chromatic Aberration (Well-Worn),22.45
768147,Ursus | Urban Masked (Factory New),264.35
769979,StatTrak™ Stiletto | Damascus Steel (Well-Worn),213.54
777272,StatTrak™ Paracord | Case Hardened (Well-Worn),214.33
877112,Souvenir P90 | Run and Hide (Minimal Wear),27.91
773889,StatTrak™ Classic | Blue Steel (Battle-Scarred),160.8
761564,StatTrak™ Ursus | Night Stripe (Well-Worn),114.23
41405,Sticker | flamie (Foil) | Krakow 2017,11.58
41813,Sticker | ropz (Foil) | Boston 2018,17.49
40935,Sticker | Team LDLC.com | DreamHack 2014,23.86
760805,Sticker | device (Foil) | London 2018,28.3
835912,StatTrak™ Glock-18 | Neo-Noir (Battle-Scarred),15.86
835827,P2000 | Dispatch (Well-Worn),12.73
835966,Broken Fang | Needle Point (Well-Worn),47.4
44242,AWP | Medusa (Factory New),4759.64
759762,StatTrak™ Ursus | Urban Masked (Field-Tested),108.06
39327,StatTrak™ P90 | Death by Kitty (Minimal Wear),204.45
929117,Souvenir P250 | Apep's Curse (Field-Tested),33.45
776080,XM1014 | Frost Borre (Factory New),78.3
40281,Sticker | Happy (Foil) | Cologne 2015,21.42
42910,Huntsman | Crimson Web (Minimal Wear),297.01
40751,Sticker | ScreaM (Foil) | MLG Columbus 2016,64.13
34193,Autograph Capsule | Group B (Foil) | Cologne 2015,12.74
34194,Autograph Capsule | Group C (Foil) | Cologne 2015,22.38
41786,Sticker | rain (Foil) | Boston 2018,12.61
39540,StatTrak™ SSG 08 | Big Iron (Battle-Scarred),13.51
38066,Souvenir Tec-9 | Red Quartz (Minimal Wear),11.85
775442,AUG | Midnight Lily (Factory New),218.67
895481,Sticker | ZywOo (Gold) | Antwerp 2022,28.11
927393,M4A4 | Eye of Horus (Well-Worn),234.06
40379,Sticker | KRIMZ (Foil) | Krakow 2017,12.85
44362,StatTrak™ AK-47 | Fire Serpent (Factory New),4744.91
777563,StatTrak™ Paracord | Forest DDPAT (Well-Worn),96.35
38418,StatTrak™ Desert Eagle | Directive (Factory New),32.42
38649,StatTrak™ Galil AR | Chatterbox (Field-Tested),319.02
43684,StatTrak™ Huntsman | Scorched (Battle-Scarred),1286.26
43752,StatTrak™ Karambit | Safari Mesh (Field-Tested),353.63
43678,StatTrak™ Huntsman | Night (Field-Tested),205.82
40135,Sticker | Flash Gaming (Foil) | Boston 2018,55.06
768633,Sticker | ViCi Gaming (Foil) | Katowice 2019,13.76
43524,StatTrak™ Flip | Damascus Steel (Factory New),258.44
43779,StatTrak™ M9 Bayonet | Black Laminate (Battle-Scarred),578.68
872054,StatTrak™ Butterfly | Black Laminate (Field-Tested),783.15
40479,Sticker | MSL | Atlanta 2017,10.16
38470,StatTrak™ Dual Berettas | Marina (Factory New),36.65
37988,Souvenir SG 553 | Damascus Steel (Factory New),49.57
40470,Sticker | MLG (Holo) | MLG Columbus 2016,12.32
779353,M4A1-S | Player Two (Well-Worn),18.27
41831,Sticker | seang@res (Foil) | Boston 2018,97.7
42795,Gut | Boreal Forest (Battle-Scarred),72.55
39247,StatTrak™ P250 | Cartel (Minimal Wear),16.03
43276,StatTrak™ Bayonet | Boreal Forest (Battle-Scarred),195.53
42489,Bowie | Fade (Minimal Wear),443.8
761544,Souvenir Tec-9 | Remote Control (Field-Tested),13.51
768437,Katowice 2019 Returning Challengers (Holo-Foil),11.58
41323,Sticker | device (Foil) | Krakow 2017,31.18
42215,USP-S | Road Rash (Battle-Scarred),19.87
776706,StatTrak™ Skeleton | Night Stripe (Field-Tested),276.57
777060,StatTrak™ Survival | Stained (Well-Worn),122.66
43720,StatTrak™ Karambit | Bright Water (Minimal Wear),533.85
40996,Sticker | Twistzz | Boston 2018,13.89
45428,Driver | Racing Green (Battle-Scarred),37.24
43882,StatTrak™ Shadow Daggers | Scorched (Field-Tested),71.77
43480,StatTrak™ Falchion | Scorched (Field-Tested),93.91
42861,Gut | Stained (Field-Tested),85.8
759842,Navaja | Blue Steel (Well-Worn),72.04
43448,StatTrak™ Falchion | Boreal Forest (Battle-Scarred),88.5
42963,Karambit | Autotronic (Factory New),1716.62
38435,StatTrak™ Desert Eagle | Kumicho Dragon (Well-Worn),29.59
42793,Gut | Blue Steel (Minimal Wear),100.21
43738,StatTrak™ Karambit | Forest DDPAT (Well-Worn),385.79
39958,Sticker | Cloud9 (Holo) | DreamHack 2014,321.6
43166,Shadow Daggers | Blue Steel (Minimal Wear),91.98
42467,Bowie | Boreal Forest (Battle-Scarred),83.61
776887,StatTrak™ Paracord | Crimson Web (Battle-Scarred),166.09
770038,Ursus | Ultraviolet (Factory New),591.67
43847,StatTrak™ Shadow Daggers,153.85
759903,Stiletto | Scorched (Well-Worn),126.71
759387,Navaja | Night Stripe (Well-Worn),66.96
42646,Falchion | Marble Fade (Minimal Wear),275.29
40618,Sticker | Ninjas in Pyjamas (Foil) | MLG Columbus 2016,17.75
42940,Huntsman | Scorched (Minimal Wear),109.28
